MUNIC_RES,ANO,POPULACAO
2921401,2016,18588
2921450,2016,9735
2921500,2016,52015
2921609,2016,8958
2921708,2016,36789
2921807,2016,12505
2921906,2016,10096
2922003,2016,41587
2922052,2016,12159
2922102,2016,27165
2922201,2016,7650
2922250,2016,11571
2922300,2016,30585
2922409,2016,22917
2922508,2016,29450
2922607,2016,14279
2922656,2016,13552
2922706,2016,17113
2922730,2016,8101
2922755,2016,7010
2922805,2016,8372
2922854,2016,9485
2922904,2016,25931
2923001,2016,43648
2923035,2016,12381
2923050,2016,16016
2923100,2016,26907
2923209,2016,22789
2923308,2016,8895
2923357,2016,17954
2923407,2016,22487
2923506,2016,9191
2923605,2016,22184
2923704,2016,32807
2923803,2016,29980
2923902,2016,10784
2924009,2016,119930
2924058,2016,14229
2924108,2016,7486
2924207,2016,18173
2924306,2016,18366
2924405,2016,35590
2924504,2016,16849
2924603,2016,21191
2924652,2016,11036
2924678,2016,10386
2924702,2016,12035
2924801,2016,25002
2924900,2016,9529
2925006,2016,26743
2925105,2016,48798
2925204,2016,37993
2925253,2016,15892
2925303,2016,147444
2925402,2016,8694
2925501,2016,29273
2925600,2016,15699
2925709,2016,13456
2925758,2016,27803
2925808,2016,26525
2925907,2016,28556
2925931,2016,9414
2925956,2016,23525
2926004,2016,42481
2926103,2016,14627
2926202,2016,23290
2926301,2016,34715
2926400,2016,36246
2926509,2016,15308
2926608,2016,54773
2926657,2016,7835
2926707,2016,13581
2926806,2016,15720
2926905,2016,12109
2927002,2016,41085
2927101,2016,9297
2927200,2016,31933
2927309,2016,15585
2927408,2016,2938092
2927507,2016,21310
2927606,2016,15091
2927705,2016,28394
2927804,2016,6723
2927903,2016,11169
2928000,2016,38219
2928059,2016,13508
2928109,2016,41782
2928208,2016,27381
2928307,2016,9232
2928406,2016,28988
2928505,2016,10619
2928604,2016,61836
2928703,2016,102469
2928802,2016,53473
2928901,2016,33168
2928950,2016,9381
2929008,2016,15272
2929057,2016,15738
2929107,2016,21935
2929206,2016,39790
2929255,2016,19594
2929305,2016,37634
2929354,2016,6081
2929370,2016,10735
2929404,2016,12051
2929503,2016,45660
2929602,2016,18083
2929701,2016,20376
2929750,2016,12311
2929800,2016,13343
2929909,2016,45395
2930006,2016,11615
2930105,2016,80769
2930154,2016,33000
2930204,2016,41576
2930303,2016,18352
2930402,2016,16171
2930501,2016,82621
2930600,2016,13774
2930709,2016,134674
2930758,2016,13381
2930766,2016,11517
2930774,2016,23650
2930808,2016,17419
2930907,2016,13043
2931004,2016,21299
2931053,2016,17797
2931103,2016,8214
2931202,2016,21282
2931301,2016,17855
2931350,2016,159813
2931400,2016,7984
2931509,2016,23319
2931608,2016,15269
2931707,2016,13527
2931806,2016,17854
2931905,2016,52381
2932002,2016,25853
2932101,2016,20793
2932200,2016,20646
2932309,2016,27297
2932408,2016,14454
2932457,2016,19343
2932507,2016,21706
2932606,2016,17329
2932705,2016,21778
2932804,2016,19688
2932903,2016,98053
2933000,2016,28426
2933059,2016,14632
2933109,2016,9404
2933158,2016,13500
2933174,2016,9409
2933208,2016,43162
2933257,2016,6657
2933307,2016,346069
2933406,2016,9743
2933455,2016,12971
2933505,2016,22445
2933604,2016,48274
3100104,2016,7037
3100203,2016,23574
3100302,2016,13726
3100401,2016,4061
3100500,2016,10066
3100609,2016,14524
3100708,2016,2061
3100807,2016,4406
3100906,2016,19363
3101003,2016,13513
3101102,2016,25703
3101201,2016,6224
3101300,2016,2756
3101409,2016,3040
3101508,2016,35795
3101607,2016,79222
3101631,2016,6709
3101706,2016,41552
3101805,2016,7497
3101904,2016,19741
3102001,2016,14494
3102050,2016,5748
3102100,2016,11792
3102209,2016,4245
3102308,2016,15609
3102407,2016,3669
3102506,2016,4947
3102605,2016,40407
3102704,2016,9445
3102803,2016,12507
3102852,2016,8502
3102902,2016,11584
3103009,2016,9660
3103108,2016,1670
3103207,2016,2361
3103306,2016,2112
3103405,2016,37317
3103504,2016,116871
3103603,2016,2877
3103702,2016,8523
3103751,2016,6717
3103801,2016,2879
3103900,2016,8885
3104007,2016,103287
3104106,2016,10478
3104205,2016,39537
3104304,2016,14851
3104403,2016,2874
3104452,2016,5156
3104502,2016,18232
3104601,2016,14030
3104700,2016,13897
3104809,2016,5032
3104908,2016,19252
3105004,2016,8061
3105103,2016,23936
3105202,2016,5001
3105301,2016,5708
3105400,2016,31628
3105509,2016,5676
3105608,2016,135829
3105707,2016,5710
3105905,2016,20790
3106002,2016,10399
3106101,2016,3502
3106200,2016,2513451
3106309,2016,25895
3106408,2016,7829
3106507,2016,12394
3106606,2016,4671
3106655,2016,4691
3106705,2016,422354
3106804,2016,3648
3106903,2016,14481
3107000,2016,2630
3107109,2016,40412
3107208,2016,5180
3107307,2016,49891
3107406,2016,49650
3107505,2016,6648
3107604,2016,4177
3107703,2016,5972
3107802,2016,15500
3107901,2016,10771
3108008,2016,17883
3108107,2016,7018
3108206,2016,5797
3108255,2016,10797
3108305,2016,18873
3108404,2016,15323
3108503,2016,6557
3108552,2016,15921
3108602,2016,32650
3108701,2016,4577
3108800,2016,5024
3108909,2016,14911
3109006,2016,38373
3109105,2016,11228
3109204,2016,10592
3109253,2016,4140
3109303,2016,24524
3109402,2016,28251
3109451,2016,6901
3109501,2016,14314
3109600,2016,3716
3109709,2016,11607
3109808,2016,2676
3109907,2016,11287
3110004,2016,44066
3110103,2016,5398
3110202,2016,4114
3110301,2016,14464
3110400,2016,3086
3110509,2016,22007
3110608,2016,28924
3110707,2016,13040
3110806,2016,3745
3110905,2016,16532
3111002,2016,21417
3111101,2016,20052
3111150,2016,3853
3111200,2016,54272
3111309,2016,11867
3111408,2016,7783
3111507,2016,15289
3111606,2016,28970
3111705,2016,4706
3111804,2016,12062
3111903,2016,5736
3112000,2016,15128
3112059,2016,4491
3112109,2016,5472
3112208,2016,4815
3112307,2016,37606
3112406,2016,7168
3112505,2016,9609
3112604,2016,16183
3112653,2016,5362
3112703,2016,15157
3112802,2016,8648
3112901,2016,9412
3113008,2016,23679
3113107,2016,3309
3113206,2016,25214
3113305,2016,33513
3113404,2016,91342
3113503,2016,9526
3113602,2016,6721
3113701,2016,19857
3113800,2016,2615
3113909,2016,12326
3114006,2016,11518
3114105,2016,14736
3114204,2016,21941
3114303,2016,30823
3114402,2016,21400
3114501,2016,18812
3114550,2016,10030
3114600,2016,4103
3114709,2016,3563
3114808,2016,4625
3114907,2016,2309
3115003,2016,3055
3115102,2016,18036
3115201,2016,4052
3115300,2016,74609
3115359,2016,5274
3115409,2016,3652
3115458,2016,6646
3115474,2016,5163
3115508,2016,22219
3115607,2016,1213
3115706,2016,7092
3115805,2016,10613
3115904,2016,3072
3116001,2016,5820
3116100,2016,15666
3116159,2016,12739
3116209,2016,2798
3116308,2016,6850
3116407,2016,4824
3116506,2016,7840
3116605,2016,28063
3116704,2016,7520
3116803,2016,9162
3116902,2016,3127
3117009,2016,7714
3117108,2016,10339
3117207,2016,2854
3117306,2016,26428
3117405,2016,4636
3117504,2016,18160
3117603,2016,5488
3117702,2016,13672
3117801,2016,11367
3117835,2016,7611
3117876,2016,6545
3117900,2016,11588
3118007,2016,53348
3118106,2016,5128
3118205,2016,6928
3118304,2016,126420
3118403,2016,23192
3118502,2016,1807
3118601,2016,653800
3118700,2016,9446
3118809,2016,27014
3118908,2016,9014
3119005,2016,3580
3119104,2016,24407
3119203,2016,10365
3119302,2016,28483
3119401,2016,109857
3119500,2016,9405
3119609,2016,3117
3119708,2016,3461
3119807,2016,3374
3119906,2016,3807
3119955,2016,6252
3120003,2016,3000
3120102,2016,4428
3120151,2016,6579
3120201,2016,12444
3120300,2016,6026
3120409,2016,5215
3120508,2016,10483
3120607,2016,5036
3120706,2016,4158
3120805,2016,15435
3120839,2016,4972
3120870,2016,7559
3120904,2016,79401
3121001,2016,5457
3121100,2016,8203
3121209,2016,7165
3121258,2016,9707
3121308,2016,5029
3121407,2016,7317
3121506,2016,3026
3121605,2016,48095
3121704,2016,3918
3121803,2016,8373
3121902,2016,3446
3122009,2016,20074
3122108,2016,5084
3122207,2016,7517
3122306,2016,232945
3122355,2016,6553
3122405,2016,6050
3122454,2016,10382
3122470,2016,3830
3122504,2016,5260
3122603,2016,4609
3122702,2016,5349
3122801,2016,3073
3122900,2016,6483
3123007,2016,10026
3123106,2016,5322
3123205,2016,13952
3123304,2016,4455
3123403,2016,1526
3123502,2016,1925
3123528,2016,7852
3123601,2016,27505
3123700,2016,11032
3123809,2016,7369
3123858,2016,5397
3123908,2016,15210
3124005,2016,18944
3124104,2016,68133
3124203,2016,24641
3124302,2016,32183
3124401,2016,4692
3124500,2016,11411
3124609,2016,2459
3124708,2016,3593
3124807,2016,7940
3124906,2016,11229
3125002,2016,3940
3125101,2016,33729
3125200,2016,2424
3125309,2016,3383
3125408,2016,5046
3125507,2016,3197
3125606,2016,7386
3125705,2016,15178
3125804,2016,3337
3125903,2016,10519
3125952,2016,10989
3126000,2016,7278
3126109,2016,68236
3126208,2016,9184
3126307,2016,4382
3126406,2016,2913
3126505,2016,10553
3126604,2016,5188
3126703,2016,26325
3126752,2016,5708
3126802,2016,6026
3126901,2016,9543
3126950,2016,3498
3127008,2016,16744
3127057,2016,4743
3127073,2016,5758
3127107,2016,58295
3127206,2016,4237
3127305,2016,7047
3127339,2016,5250
3127354,2016,3145
3127370,2016,3304
3127388,2016,3928
3127404,2016,4401
3127503,2016,6206
3127602,2016,12056
3127701,2016,279665
3127800,2016,15870
3127909,2016,1417
3128006,2016,33815
3128105,2016,14435
3128204,2016,10537
3128253,2016,4982
3128303,2016,19360
3128402,2016,9031
3128501,2016,3951
3128600,2016,6737
3128709,2016,52108
3128808,2016,7313
3128907,2016,7895
3129004,2016,8743
3129103,2016,6002
3129202,2016,6528
3129301,2016,10917
3129400,2016,5153
3129509,2016,24946
3129608,2016,8357
3129657,2016,6185
3129707,2016,13444
3129806,2016,175721
3129905,2016,3528
3130002,2016,3009
3130051,2016,11736
3130101,2016,40468
3130200,2016,10420
3130309,2016,8182
3130408,2016,6406
3130507,2016,12289
3130556,2016,6862
3130606,2016,7324
3130655,2016,7525
3130705,2016,6751
3130804,2016,2775
3130903,2016,24813
3131000,2016,6200
3131109,2016,7445
3131158,2016,18225
3131208,2016,19603
3131307,2016,259324
3131406,2016,4277
3131505,2016,10082
3131604,2016,6929
3131703,2016,118481
3131802,2016,11434
3131901,2016,50305
3132008,2016,5343
3132107,2016,18414
3132206,2016,13253
3132305,2016,12651
3132404,2016,96523
3132503,2016,34462
3132602,2016,4340
3132701,2016,23612
3132800,2016,2224
3132909,2016,10517
3133006,2016,15267
3133105,2016,15200
3133204,2016,12368
3133303,2016,21562
3133402,2016,14916
3133501,2016,22134
3133600,2016,9529
3133709,2016,10882
3133758,2016,15992
3133808,2016,92091
3133907,2016,5723
3134004,2016,15104
3134103,2016,6104
3134202,2016,103945
3134301,2016,6225
3134400,2016,38102
3134509,2016,3938
3134608,2016,19305
3134707,2016,12549
3134806,2016,7797
3134905,2016,25199
3135001,2016,3147
3135050,2016,37516
3135076,2016,5389
3135100,2016,71279
3135209,2016,68420
3135308,2016,4275
3135357,2016,8664
3135407,2016,5250
3135456,2016,7627
3135506,2016,12901
3135605,2016,7932
3135704,2016,5316
3135803,2016,25465
3135902,2016,4899
3136009,2016,15599
3136108,2016,5067
3136207,2016,79100
3136306,2016,48472
3136405,2016,4639
3136504,2016,10865
3136520,2016,4637
3136553,2016,4845
3136579,2016,4854
3136603,2016,5792
3136652,2016,25490
3136702,2016,559636
3136801,2016,4342
3136900,2016,10235
3136959,2016,5861
3137007,2016,18066
3137106,2016,7797
3137205,2016,50714
3137304,2016,4260
3137403,2016,12999
3137502,2016,18107
3137536,2016,9369
3137601,2016,60787
3137700,2016,20282
3137809,2016,20773
3137908,2016,3504
3138005,2016,6826
3138104,2016,6663
3138203,2016,101208
3138302,2016,3299
3138351,2016,4991
3138401,2016,53252
3138500,2016,5320
3138609,2016,16871
3138625,2016,7436
3138658,2016,8992
3138674,2016,6408
3138682,2016,6733
3138708,2016,5571
3138807,2016,18347
3138906,2016,7228
3139003,2016,41651
3139102,2016,5139
3139201,2016,19173
3139250,2016,6608
3139300,2016,19494
3139409,2016,87735
3139508,2016,22683
3139607,2016,28097
3139706,2016,7812
3139805,2016,12660
3139904,2016,14502
3140001,2016,59343
3140100,2016,4264
3140159,2016,14811
3140209,2016,2965
3140308,2016,4128
3140407,2016,2918
3140506,2016,13376
3140530,2016,8073
3140555,2016,8483
3140605,2016,4631
3140704,2016,30423
3140803,2016,14369
3140852,2016,10905
3140902,2016,18816
3141009,2016,12871
3141108,2016,37040
3141207,2016,3849
3141306,2016,3737
3141405,2016,21433
3141504,2016,6557
3141603,2016,10842
3141702,2016,5951
3141801,2016,31963
3141900,2016,3967
3142007,2016,13685
3142106,2016,10799
3142205,2016,14852
3142254,2016,4859
3142304,2016,4940
3142403,2016,7487
3142502,2016,2339
3142601,2016,8671
3142700,2016,15689
3142809,2016,20979
3142908,2016,21884
3143005,2016,13449
3143104,2016,48096
3143153,2016,4917
3143203,2016,21932
3143302,2016,398288
3143401,2016,23238
3143450,2016,8106
3143500,2016,8813
3143609,2016,2612
3143708,2016,3358
3143807,2016,6282
3143906,2016,107916
3144003,2016,27512
3144102,2016,21021
3144201,2016,3270
3144300,2016,41808
3144359,2016,6878
3144375,2016,3381
3144409,2016,4816
3144508,2016,8532
3144607,2016,26977
3144656,2016,10339
3144672,2016,3511
3144706,2016,17996
3144805,2016,91069
3144904,2016,3774
3145000,2016,14715
3145059,2016,7642
3145109,2016,16540
3145208,2016,92332
3145307,2016,31844
3145356,2016,10839
3145372,2016,5282
3145406,2016,1893
3145455,2016,5878
3145505,2016,2743
3145604,2016,41739
3145703,2016,2182
3145802,2016,3186
3145851,2016,4698
3145877,2016,7891
3145901,2016,38601
3146008,2016,33557
3146107,2016,74356
3146206,2016,6118
3146255,2016,6295
3146305,2016,20076
3146404,2016,4663
3146503,2016,8371
3146552,2016,6173
3146602,2016,1580
3146701,2016,6750
3146750,2016,6280
3146909,2016,15398
3147006,2016,91724
3147105,2016,91969
3147204,2016,21486
3147303,2016,20850
3147402,2016,24273
3147501,2016,1742
3147600,2016,16413
3147709,2016,8336
3147808,2016,2108
3147907,2016,113807
3147956,2016,5946
3148004,2016,149856
3148103,2016,89333
3148202,2016,5649
3148301,2016,9676
3148400,2016,4990
3148509,2016,8724
3148608,2016,17854
3148707,2016,24717
3148756,2016,7085
3148806,2016,3304
3148905,2016,4028
3149002,2016,2427
3149101,2016,11596
3149150,2016,11297
3149200,2016,3661
3149309,2016,63406
3149408,2016,1842
3149507,2016,3335
3149606,2016,4369
3149705,2016,10637
3149804,2016,15785
3149903,2016,21344
3149952,2016,7081
3150000,2016,4302
3150109,2016,2859
3150158,2016,8130
3150208,2016,4208
3150307,2016,4703
3150406,2016,4954
3150505,2016,8688
3150539,2016,4832
3150570,2016,7563
3150604,2016,6568
3150703,2016,5665
3150802,2016,17892
3150901,2016,5495
3151008,2016,8553
3151107,2016,10848
3151206,2016,56474
3151305,2016,11090
3151404,2016,27495
3151503,2016,34306
3151602,2016,11656
3151701,2016,16841
3151800,2016,164912
3151909,2016,8889
3152006,2016,31401
3152105,2016,60188
3152139,2016,4236
3152170,2016,12078
3152204,2016,38730
3152303,2016,11178
3152402,2016,16573
3152501,2016,145535
3152600,2016,6210
3152709,2016,8972
3152808,2016,27637
3152907,2016,8910
3153004,2016,3543
3153103,2016,5578
3153202,2016,3851
3153301,2016,3059
3153400,2016,19536
3153509,2016,8525
3153608,2016,10485
3153707,2016,3537
3153806,2016,1953
3153905,2016,16312
3154002,2016,24381
3154101,2016,10682
3154150,2016,7071
3154200,2016,11525
3154309,2016,17695
3154408,2016,4848
3154457,2016,8283
3154507,2016,9665
3154606,2016,325846
3154705,2016,4042
3154804,2016,10026
3154903,2016,14187
3155009,2016,2611
3155108,2016,5309
3155207,2016,5876
3155306,2016,5730
3155405,2016,9067
3155504,2016,12431
3155603,2016,30878
3155702,2016,14613
3155801,2016,18001
3155900,2016,5531
3156007,2016,13523
3156106,2016,4862
3156205,2016,2278
3156304,2016,7758
3156403,2016,3650
3156452,2016,4553
3156502,2016,6937
3156601,2016,10354
3156700,2016,135196
3156809,2016,15961
3156908,2016,25819
3157005,2016,41494
3157104,2016,7117
3157203,2016,30436
3157252,2016,8144
3157278,2016,3067
3157302,2016,4603
3157336,2016,8489
3157377,2016,4359
3157401,2016,4981
3157500,2016,4604
3157609,2016,3997
3157658,2016,6387
3157708,2016,13165
3157807,2016,217610
3157906,2016,16080
3158003,2016,10986
3158102,2016,5387
3158201,2016,14883
3158300,2016,7336
3158409,2016,3856
3158508,2016,7997
3158607,2016,4024
3158706,2016,2419
3158805,2016,4845
3158904,2016,8849
3158953,2016,32232
3159001,2016,4280
3159100,2016,3892
3159209,2016,9208
3159308,2016,5054
3159357,2016,7097
3159407,2016,3580
3159506,2016,5719
3159605,2016,41886
3159704,2016,3377
3159803,2016,19520
3159902,2016,18462
3160009,2016,3664
3160108,2016,4087
3160207,2016,4066
3160306,2016,11992
3160405,2016,27938
3160454,2016,7315
3160504,2016,1815
3160603,2016,3231
3160702,2016,47560
3160801,2016,5103
3160900,2016,3730
3160959,2016,5680
3161007,2016,17792
3161056,2016,3460
3161106,2016,56619
3161205,2016,6671
3161304,2016,6188
3161403,2016,5114
3161502,2016,11736
3161601,2016,4251
3161650,2016,3878
3161700,2016,6840
3161809,2016,11823
3161908,2016,10683
3162005,2016,25399
3162104,2016,34728
3162203,2016,7387
3162252,2016,4922
3162302,2016,2810
3162401,2016,25880
3162450,2016,12760
3162500,2016,89832
3162559,2016,11262
3162575,2016,5706
3162609,2016,7853
3162658,2016,4369
3162708,2016,23630
3162807,2016,16070
3162906,2016,26439
3162922,2016,29674
3162948,2016,7323
3162955,2016,22592
3163003,2016,4289
3163102,2016,4770
3163201,2016,4213
3163300,2016,3945
3163409,2016,5653
3163508,2016,6660
3163607,2016,2771
3163706,2016,45128
3163805,2016,7032
3163904,2016,4944
3164001,2016,8231
3164100,2016,5522
3164209,2016,11727
3164308,2016,7064
3164407,2016,5394
3164431,2016,2990
3164472,2016,6355
3164506,2016,10564
3164605,2016,6512
3164704,2016,70066
3164803,2016,1591
3164902,2016,2239
3165008,2016,11046
3165107,2016,7230
3165206,2016,7072
3165305,2016,7614
3165404,2016,6796
3165503,2016,6142
3165537,2016,30478
3165552,2016,11952
3165560,2016,2794
3165578,2016,5429
3165602,2016,2048
3165701,2016,7747
3165800,2016,1703
3165909,2016,4446
3166006,2016,5886
3166105,2016,3600
3166204,2016,10604
3166303,2016,7420
3166402,2016,1870
3166501,2016,4368
3166600,2016,815
3166709,2016,8789
3166808,2016,11410
3166907,2016,7804
3166956,2016,4741
3167004,2016,2026
3167103,2016,21431
3167202,2016,234221
3167301,2016,2287
3167400,2016,6299
3167509,2016,2646
3167608,2016,19530
3167707,2016,5816
3167806,2016,6094
3167905,2016,3991
3168002,2016,33576
3168051,2016,3199
3168101,2016,4598
3168200,2016,1921
3168309,2016,4053
3168408,2016,14670
3168507,2016,11815
3168606,2016,141502
3168705,2016,88255
3168804,2016,7726
3168903,2016,6832
3169000,2016,16703
3169059,2016,4136
3169109,2016,6194
3169208,2016,8899
3169307,2016,78474
3169356,2016,31366
3169406,2016,56879
3169505,2016,6705
3169604,2016,25452
3169703,2016,19612
3169802,2016,4995
3169901,2016,112186
3170008,2016,12466
3170057,2016,12591
3170107,2016,325279
3170206,2016,669672
3170305,2016,2718
3170404,2016,83448
3170438,2016,4463
3170479,2016,3337
3170503,2016,10587
3170529,2016,15833
3170578,2016,6633
3170602,2016,2211
3170651,2016,5011
3170701,2016,133384
3170750,2016,6857
3170800,2016,38838
3170909,2016,19712
3171006,2016,20720
3171030,2016,9140
3171071,2016,5786
3171105,2016,3870
3171154,2016,4894
3171204,2016,120510
3171303,2016,77863
3171402,2016,3753
3171501,2016,3357
3171600,2016,14037
3171709,2016,8868
3171808,2016,10801
3171907,2016,5638
3172004,2016,41567
3172103,2016,5302
3172202,2016,2616
3200102,2016,32407
3200136,2016,10075
3200169,2016,11958
3200201,2016,32175
3200300,2016,15029
3200359,2016,7979
3200409,2016,28091
3200508,2016,7928
3200607,2016,96746
3200706,2016,11335
3200805,2016,31633
3200904,2016,44946
3201001,2016,15390
3201100,2016,10215
3201159,2016,12797
3201209,2016,210325
3201308,2016,384621
3201407,2016,38070
3201506,2016,123598
3201605,2016,31353
3201704,2016,12856
3201803,2016,4630
3201902,2016,34589
3202009,2016,6920
3202108,2016,24243
3202207,2016,20376
3202256,2016,12444
3202306,2016,30946
3202405,2016,121506
3202454,2016,25567
3202504,2016,12471
3202553,2016,9379
3202603,2016,13904
3202652,2016,13240
3202702,2016,14822
3202801,2016,34585
3202900,2016,11259
3203007,2016,29743
3203056,2016,29150
3203106,2016,11957
3203130,2016,17096
3203163,2016,11447
3203205,2016,166491
3203304,2016,15272
3203320,2016,38301
3203346,2016,16339
3203353,2016,12479
3203403,2016,27369
3203502,2016,19309
3203601,2016,5873
3203700,2016,18826
3203809,2016,15717
3203908,2016,50647
3204005,2016,23559
3204054,2016,26336
3204104,2016,26863
3204203,2016,21030
3204252,2016,7826
3204302,2016,11396
3204351,2016,19321
3204401,2016,12070
3204500,2016,12887
3204559,2016,39396
3204609,2016,23882
3204658,2016,8764
3204708,2016,36858
3204807,2016,11024
3204906,2016,126437
3204955,2016,12483
3205002,2016,494109
3205010,2016,28509
3205036,2016,21396
3205069,2016,24165
3205101,2016,75652
3205150,2016,9414
3205176,2016,14677
3205200,2016,479664
3205309,2016,359555
3300100,2016,191504
3300159,2016,11160
3300209,2016,124940
3300225,2016,12058
3300233,2016,31674
3300258,2016,29077
3300308,2016,97152
3300407,2016,180126
3300456,2016,494141
3300506,2016,26424
3300605,2016,36031
3300704,2016,212289
3300803,2016,56603
3300902,2016,14824
3300936,2016,15293
3300951,2016,8255
3301009,2016,487186
3301108,2016,19727
3301157,2016,12538
3301207,2016,18322
3301306,2016,41167
3301405,2016,22315
3301504,2016,21158
3301603,2016,11145
3301702,2016,886917
3301801,2016,13521
3301850,2016,57105
3301876,2016,26430
3301900,2016,230786
3302007,2016,120855
3302056,2016,14647
3302106,2016,22736
3302205,2016,99504
3302254,2016,30475
3302270,2016,100562
3302304,2016,7257
3302403,2016,239471
3302452,2016,5417
3302502,2016,236319
3302601,2016,41557
3302700,2016,149876
3302809,2016,18111
3302858,2016,171020
3302908,2016,24855
3303005,2016,26607
3303104,2016,14986
3303203,2016,158319
3303302,2016,497883
3303401,2016,185102
3303500,2016,797435
3303609,2016,50071
3303708,2016,42737
3303807,2016,40975
3303856,2016,26939
3303906,2016,298158
3303955,2016,24076
3304003,2016,28088
3304102,2016,18156
3304110,2016,18552
3304128,2016,13666
3304144,2016,144525
3304151,2016,23125
3304201,2016,126084
3304300,2016,57963
3304409,2016,17850
3304508,2016,8943
3304524,2016,136626
3304557,2016,6498837
3304607,2016,10198
3304706,2016,41246
3304755,2016,41240
3304805,2016,37696
3304904,2016,1044058
3305000,2016,34884
3305109,2016,460541
3305133,2016,7236
3305158,2016,21017
3305208,2016,98470
3305307,2016,9075
3305406,2016,17604
3305505,2016,83750
3305554,2016,83667
3305604,2016,21279
3305703,2016,15153
3305752,2016,32703
3305802,2016,174587
3305901,2016,10351
3306008,2016,79230
3306107,2016,73997
3306156,2016,10500
3306206,2016,35622
3306305,2016,263659
3500105,2016,35094
3500204,2016,3616
3500303,2016,35189
3500402,2016,8065
3500501,2016,18412
3500550,2016,5977
3500600,2016,3205
3500709,2016,36704
3500758,2016,5658
3500808,2016,4118
3500907,2016,4085
3501004,2016,16199
3501103,2016,4164
3501152,2016,18194
3501202,2016,3824
3501301,2016,24733
3501400,2016,5075
3501509,2016,3182
3501608,2016,231621
3501707,2016,38701
3501806,2016,5955
3501905,2016,70742
3502002,2016,4789
3502101,2016,57300
3502200,2016,24400
3502309,2016,6397
3502408,2016,4026
3502507,2016,36248
3502606,2016,4362
3502705,2016,25077
3502754,2016,20581
3502804,2016,193828
3502903,2016,31915
3503000,2016,5519
3503109,2016,6360
3503158,2016,2516
3503208,2016,228664
3503307,2016,130102
3503356,2016,1873
3503406,2016,8402
3503505,2016,3869
3503604,2016,11078
3503703,2016,9365
3503802,2016,51126
3503901,2016,85199
3503950,2016,1845
3504008,2016,102268
3504107,2016,138449
3504206,2016,15024
3504305,2016,5306
3504404,2016,12918
3504503,2016,88938
3504602,2016,16604
3504701,2016,5006
3504800,2016,8841
3504909,2016,10821
3505005,2016,3380
3505104,2016,7190
3505203,2016,34328
3505302,2016,36326
3505351,2016,5619
3505401,2016,7804
3505500,2016,119948
3505609,2016,31579
3505708,2016,264935
3505807,2016,21070
3505906,2016,61040
3506003,2016,369368
3506102,2016,77695
3506201,2016,2902
3506300,2016,11169
3506359,2016,57942
3506409,2016,7761
3506508,2016,119536
3506607,2016,31479
3506706,2016,14638
3506805,2016,11926
3506904,2016,11059
3507001,2016,56830
3507100,2016,23530
3507159,2016,3860
3507209,2016,838
3507308,2016,4675
3507407,2016,15681
3507456,2016,2548
3507506,2016,141032
3507605,2016,162435
3507704,2016,5506
3507753,2016,2790
3507803,2016,23780
3507902,2016,23641
3508009,2016,19655
3508108,2016,16714
3508207,2016,4377
3508306,2016,4371
3508405,2016,47210
3508504,2016,91883
3508603,2016,32536
3508702,2016,19001
3508801,2016,17573
3508900,2016,4208
3509007,2016,97016
3509106,2016,5628
3509205,2016,72875
3509254,2016,28916
3509304,2016,10393
3509403,2016,25445
3509452,2016,5932
3509502,2016,1173370
3509601,2016,81693
3509700,2016,51157
3509809,2016,4870
3509908,2016,12606
3509957,2016,4914
3510005,2016,31198
3510104,2016,2786
3510153,2016,4956
3510203,2016,47475
3510302,2016,19747
3510401,2016,53731
3510500,2016,115071
3510609,2016,394465
3510708,2016,12305
3510807,2016,30012
3510906,2016,2607
3511003,2016,20120
3511102,2016,120092
3511201,2016,7652
3511300,2016,8870
3511409,2016,19304
3511508,2016,45947
3511607,2016,17378
3511706,2016,16608
3511904,2016,8124
3512001,2016,18311
3512100,2016,6218
3512209,2016,27345
3512308,2016,17523
3512407,2016,23517
3512506,2016,5820
3512605,2016,4881
3512704,2016,4045
3512803,2016,67960
3512902,2016,7381
3513009,2016,233696
3513108,2016,34384
3513207,2016,8343
3513306,2016,2185
3513405,2016,81406
3513504,2016,127887
3513603,2016,22007
3513702,2016,33165
3513801,2016,415180
3513850,2016,1779
3513900,2016,11437
3514007,2016,8669
3514106,2016,26706
3514205,2016,2139
3514304,2016,8903
3514403,2016,46088
3514502,2016,12558
3514601,2016,9325
3514700,2016,6281
3514809,2016,15388
3514908,2016,17241
3514924,2016,3494
3514957,2016,2479
3515004,2016,264448
3515103,2016,67788
3515129,2016,3186
3515152,2016,19059
3515186,2016,44036
3515194,2016,4668
3515202,2016,8464
3515301,2016,2765
3515350,2016,9600
3515400,2016,15994
3515509,2016,68399
3515608,2016,5771
3515657,2016,1680
3515707,2016,186808
3515806,2016,1602
3515905,2016,2996
3516002,2016,14143
3516101,2016,2778
3516200,2016,344704
3516309,2016,169942
3516408,2016,147650
3516507,2016,2791
3516606,2016,6834
3516705,2016,44557
3516804,2016,4634
3516853,2016,4714
3516903,2016,10956
3517000,2016,11325
3517109,2016,4787
3517208,2016,11752
3517307,2016,5717
3517406,2016,40053
3517505,2016,20340
3517604,2016,17758
3517703,2016,20997
3517802,2016,8495
3517901,2016,10872
3518008,2016,2018
3518107,2016,6662
3518206,2016,32502
3518305,2016,28664
3518404,2016,119753
3518503,2016,17213
3518602,2016,38861
3518701,2016,313421
3518800,2016,1337087
3518859,2016,7496
